duration,date,subjectcode,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,b,c,d,e,f,g,h,i,j,k,l,m,comments,RandA,RandAA,RandB,RandBB,RandC,RandCC,RandD,RandDD
599,10/11/19 8:37,R_6D4nNMw2kYDjN9n,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,"no,it seemed repetitive. ",2,17,7,12,8,11,13,6
441,10/11/19 8:37,R_1mn53hmi0zP7rvc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
1628,10/11/19 8:37,R_2aV0zkxHIVdidco,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,20,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
868,10/11/19 8:37,R_1DMgPTUKdpWNGlw,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
343,10/11/19 8:37,R_3MyvIuUYitjxZFI,19,10,13,20,1,1,1,20,19,10,13,1,1,1,10,13,20,19,1,1,1,19,13,20,10,1,1,2,13,20,19,10,0,1,2,20,10,19,13,1,1,1,nothing,2,17,7,12,8,11,13,6
749,10/11/19 8:37,R_1ohgf4wAtcoq54d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
1100,10/11/19 8:37,R_2zknwKV45ICj2W6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
917,10/11/19 8:37,R_3fkRrxkzc8jmtPL,0,2,20,0,1,0,3,0,7,20,0,1,0,3,19,8,20,0,1,0,3,0,13,20,0,0,0,2,0,19,20,0,0,0,2,19,0,20,0,1,0,3,It was confusing trying to determine the number of people who would use the new hooks and whether it was morally acceptable,2,17,7,12,8,11,13,6
1037,10/11/19 8:38,R_1eY5gPcpKWHSJzM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
853,10/11/19 8:38,R_2Cly56TWirVgii8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, there was a question which asked ""How many people would know. . ."" on the first part. I put 0 and the survey would not accept it (stated to enter a valid number). After a couple of tries, I finally put in 19 just to continue on. Also, I should have read slower, for I noted a couple of variations in the questions after I answered previously.",2,17,7,12,8,11,13,6
593,10/11/19 8:38,R_1mCqf7cu5LrBXLq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
622,10/11/19 8:38,R_3IVIvtdZn8aDLkZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yeah because at no point did more that one person want to use the new hook,2,17,7,12,8,11,13,6
757,10/11/19 8:38,R_2s1siNwh3Q9SMfs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,7,12,8,11,13,6
2133,10/11/19 8:38,R_2dyhiQ1gJK6JOK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
406,10/11/19 8:39,R_31SBC5eHtyespYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
726,10/11/19 8:39,R_3oObXQvNqppdN47,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
1191,10/11/19 8:39,R_3qprirTyy4PI6EH,19,2,19,0,0,0,2,20,7,20,0,0,0,2,8,8,20,8,1,0,2,20,13,20,0,0,1,2,20,20,20,0,0,0,2,19,19,19,0,0,0,2,nothing confused me ,2,17,7,12,8,11,13,6
2018,10/11/19 8:39,R_3HvvmNg9GccMPXe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
420,10/11/19 8:39,R_VWlfioOd8SSS9fH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,2,17,7,12,8,11,13,6
1248,10/11/19 8:39,R_1o4RZw8ZtoXtzPQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
685,10/11/19 8:39,R_2aW6ZgAq72t7Dfz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
496,10/11/19 8:39,R_1Q3lF9H71tFyhyv,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,19,0,1,0,3,0,19,20,0,1,0,3,0,0,20,19,1,0,3,No,2,17,7,12,8,11,13,6
965,10/11/19 8:39,R_2qrClSQHciUI5lo,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No.,2,17,7,12,8,11,13,6
772,10/11/19 8:40,R_3D7nS5V1C6CdNi0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nope,2,17,7,12,8,11,13,6
2131,10/11/19 8:40,R_2Esi8CNOqhHrOto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing was confusing or unclear ot me.,2,17,7,12,8,11,13,6
664,10/11/19 8:40,R_2ZPLnjrL6tYqup6,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
845,10/11/19 8:40,R_28Gkmg3U4fFaBML,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
743,10/11/19 8:40,R_2zBxmnFmmzIgVZs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
300,10/11/19 8:40,R_YRLXD3hphaPExXz,0,0,20,2,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,0,20,13,1,0,3,19,19,20,0,1,0,3,0,0,20,0,0,0,3,n/a,2,17,7,12,8,11,13,6
1047,10/11/19 8:41,R_4OS93a28QeTLec9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,2,17,7,12,8,11,13,6
1604,10/11/19 8:41,R_2OPE0ggdzyoMOve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,2,17,7,12,8,11,13,6
681,10/11/19 8:41,R_R9OWs3K8Grw0SCR,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,"When you ask ""Is there a rule for using the new hooks?"" the answer is yes if there are above 10 people using them, but no otherwise. So which answer is correct is a bit unclear.",2,17,7,12,8,11,13,6
462,10/11/19 8:41,R_30jzGybVDj0VcGK,4,3,5,3,1,1,1,6,7,4,4,1,1,1,6,4,3,2,1,1,1,8,3,5,5,1,1,1,5,5,3,4,1,1,1,6,5,4,8,1,1,1,no,2,17,7,12,8,11,13,6
496,10/11/19 8:41,R_3MFCLB6PtGco6Wn,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
984,10/11/19 8:41,R_e5HQbfqApwSW2v7,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,It seemed pretty straight forward but it's hard to know if you're doing it correctly without any feedback.,2,17,7,12,8,11,13,6
1512,10/11/19 8:41,R_31Z1WWq3s47aktA,0,2,20,0,1,0,3,1,7,20,0,1,0,3,1,8,20,0,1,0,3,1,13,20,0,1,0,3,1,19,20,0,1,0,3,1,0,20,0,1,0,3,Later  in the survey I realized  the one person who would know john was using the  hooks was John  himself,2,17,7,12,8,11,13,6
740,10/11/19 8:41,R_A6ZsVDrCBZtrO49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
375,10/11/19 8:41,R_1Qu9mzFcUvFOkZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It was very repetative.,2,17,7,12,8,11,13,6
464,10/11/19 8:41,R_2413lre28bvgUpV,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,2,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
750,10/11/19 8:42,R_3hm7FNcCHNOWQxT,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,NOT REALLY.,2,17,7,12,8,11,13,6
897,10/11/19 8:42,R_31Ac6BWM3SAt2kE,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,"Yes, what was the purpose of changing just the numbers of each group of people?  Especially since none of the other 'rules' of the situation changed (e.g. a law forbidding use of the hook, or questioning the truthfulness of the people who said they would NOT use the new hook, etc.)",2,17,7,12,8,11,13,6
547,10/11/19 8:42,R_tJJ4rW1bowyAU8h,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,nothing,2,17,7,12,8,11,13,6
684,10/11/19 8:42,R_UfM2KFdp58ha13z,1,2,20,0,0,0,3,1,7,20,0,0,0,3,1,8,20,0,0,0,3,1,13,20,0,0,0,3,1,19,20,0,0,0,3,1,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
465,10/11/19 8:42,R_11ZKihf5Af3tYXc,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,N/A,2,17,7,12,8,11,13,6
1371,10/11/19 8:42,R_3Ei1Kyj0Cokmaoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No but on one of my questions I accidently clicked on the wrong answer. I don't remember which one but it's near the end and it's the only one that's different.,2,17,7,12,8,11,13,6
707,10/11/19 8:42,R_9slVJosB7ThsOoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
697,10/11/19 8:42,R_1mORzZPFhsPMonr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There did not seem to be anything unclear. Thanks.,2,17,7,12,8,11,13,6
1416,10/11/19 8:42,R_24vXnaX2U7isGvo,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,1,0,3,19,13,20,0,1,0,3,19,19,20,0,0,0,3,19,0,19,0,1,0,3,no,2,17,7,12,8,11,13,6
1089,10/11/19 8:42,R_2YwYwBa3JagmPSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No ,2,17,7,12,8,11,13,6
395,10/11/19 8:42,R_2dEHxpvtrBKDrNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
413,10/11/19 8:42,R_1H2ksE5PVzVp0N7,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
1115,10/11/19 8:43,R_31ZrYMNJZYHV0qC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
583,10/11/19 8:43,R_2fy3NmFSkE8gxtg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
769,10/11/19 8:43,R_32WJpYi4b1iVNKl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,when asked for the number of people fishing during the summer maybe indicate (including John or besides John),2,17,7,12,8,11,13,6
806,10/11/19 8:43,R_2wM3N7g7caSx1W2,20,2,20,0,0,0,2,20,7,20,0,0,0,2,20,8,20,0,0,0,2,20,13,20,0,0,0,2,19,19,20,0,0,0,2,0,0,20,0,0,0,2,The whole thing ,2,17,7,12,8,11,13,6
525,10/11/19 8:43,R_2wsJ3GGkjjvQtIN,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,No. ,2,17,7,12,8,11,13,6
1071,10/11/19 8:43,R_1Causi01Nf599M7,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,10,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
459,10/11/19 8:43,R_3iK0IJpUdE5FtIt,20,2,20,2,0,0,2,7,20,7,20,0,0,2,8,8,20,0,0,0,1,13,19,20,13,0,0,2,20,20,20,13,0,0,2,19,0,20,0,1,0,3,Nope,2,17,7,12,8,11,13,6
494,10/11/19 8:43,R_2zTi6wgJAUIArb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it was clear,2,17,7,12,8,11,13,6
2424,10/11/19 8:43,R_1LbC20kTJGeOW4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
552,10/11/19 8:43,R_1IpfN4Q0nwvA9C4,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
905,10/11/19 8:43,R_2EgwVb8h4pOJHNx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No. But the first time, the question was a little bit confusing.",2,17,7,12,8,11,13,6
1377,10/11/19 8:43,R_2SJsUWMM6OWw4LL,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,0,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
573,10/11/19 8:44,R_3oz8GMdtRIOcWzU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
776,10/11/19 8:44,R_1pF3wljGbtacreE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
942,10/11/19 8:44,R_2EtbhBBo1OfHPJu,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,all good,2,17,7,12,8,11,13,6
1163,10/11/19 8:44,R_2zGagBNIMbPyxcr,0,3,20,0,0,0,2,0,7,19,0,0,0,2,0,8,19,0,0,0,2,0,13,19,6,0,0,2,0,19,20,0,0,0,2,0,20,20,10,0,0,2,none,2,17,7,12,8,11,13,6
672,10/11/19 8:44,R_2aglK8lljabKkXH,0,2,20,0,0,0,2,0,7,20,7,0,0,2,0,9,20,0,0,0,2,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,0,0,2,n/a,2,17,7,12,8,11,13,6
681,10/11/19 8:44,R_29sitVyfrX5BjP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
482,10/11/19 8:44,R_3gMmZJuecWjEatD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
518,10/11/19 8:45,R_UPWmby8rViGjoel,1,2,20,0,1,0,3,1,7,20,0,1,0,3,1,8,20,0,1,0,3,1,13,20,0,1,0,3,1,19,20,0,1,0,3,1,0,20,0,1,0,3,"for the question about how many people would know John is using it, I answered ""1"" meaning only John would know. Not sure I interpreted that correctly.",2,17,7,12,8,11,13,6
570,10/11/19 8:45,R_27VeyMcqtpulZ9E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,2,17,7,12,8,11,13,6
622,10/11/19 8:45,R_1DZ3FLVXMCKAJXZ,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
620,10/11/19 8:45,R_sLGTlvBAe9CJGut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1441,10/11/19 8:45,R_3JldnCLArNeleO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
535,10/11/19 8:45,R_3kN9b5ozxN5k4qM,1,2,20,0,1,0,3,1,7,20,0,1,0,3,1,8,20,0,0,0,3,1,13,20,0,0,0,3,1,19,20,0,0,0,3,1,0,20,0,1,0,3,How many people would know if john used the new hook?    i included john as a person who would know so every time i put at least 1,2,17,7,12,8,11,13,6
408,10/11/19 8:45,R_UsaBn6weYj3ARk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,7,12,8,11,13,6
1067,10/11/19 8:45,R_24jboFs6jgVHsyv,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,Nothing was confusing.,2,17,7,12,8,11,13,6
1067,10/11/19 8:46,R_3EEa4bxuAYB2ow4,0,2,20,2,1,0,3,0,7,20,9,0,0,3,0,8,20,9,1,0,3,0,13,20,9,0,0,2,0,19,20,9,0,0,2,0,1,20,1,0,0,3,"No, nothing about this survey was confusing or unclear.",2,17,7,12,8,11,13,6
763,10/11/19 8:46,R_3k6XgRi0YjOinz7,4,3,4,3,1,1,1,5,4,6,5,1,1,1,4,34,19,5,1,1,2,5,5,6,6,1,1,1,19,5,6,4,1,1,1,3,4,5,3,1,1,1,good,2,17,7,12,8,11,13,6
709,10/11/19 8:46,R_pMEIQL5INPccwnf,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,19,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
1385,10/11/19 8:46,R_7VOsr7LRcypjTyh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
710,10/11/19 8:46,R_24knLxVGJHhsLef,19,2,20,0,0,0,2,19,7,20,0,0,0,2,19,0,20,0,1,0,2,19,6,20,0,0,0,2,19,19,20,0,1,0,2,19,0,20,1,1,0,2,No,2,17,7,12,8,11,13,6
741,10/11/19 8:47,R_2bNwoCpmIrt14tA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,2,17,7,12,8,11,13,6
939,10/11/19 8:47,R_33jTZOb6HWRQTox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes I found it hard to follow the story line.,2,17,7,12,8,11,13,6
467,10/11/19 8:47,R_1fdd43HwPXTWSLu,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
612,10/11/19 8:47,R_28P1gjWtwNnL8Ev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"None, but there was a trick question I believe.",2,17,7,12,8,11,13,6
506,10/11/19 8:47,R_3nTpIgax6qFF1HI,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,2,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
832,10/11/19 8:47,R_2aWW7GsMHzPKaVg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
409,10/11/19 8:47,R_0wSgNW4uDWQ0n5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
404,10/11/19 8:47,R_2S2HG5DkahA225u,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3, no,2,17,7,12,8,11,13,6
612,10/11/19 8:48,R_12xuTaYr9JNYBNi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2,17,7,12,8,11,13,6
512,10/11/19 8:48,R_xaap568dTWYqtB7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nothing was confusing. just unclear how many people say they would not use the hooks but actually would. I would think some of them are thinking the same as JOhn and testing the waters to see what others opionions are on it,2,17,7,12,8,11,13,6
593,10/11/19 8:48,R_1f1KSYvcJBgFZwX,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No everything was clear and easy to understand.,2,17,7,12,8,11,13,6
656,10/11/19 8:48,R_RmZTbsRRj9Qzio1,0,2,20,0,0,0,2,0,7,20,0,0,0,2,0,8,20,0,0,0,2,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,0,0,2,No,2,17,7,12,8,11,13,6
1216,10/11/19 8:48,R_1iaJNWOctcydvdk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
2278,10/11/19 8:48,R_0xLSMO2u2Re0VvX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
1187,10/11/19 8:48,R_3ODMkprQPL0pjgt,3,13,20,20,1,1,1,20,20,10,13,1,0,1,13,20,19,10,1,0,1,19,10,20,13,1,0,1,19,13,20,10,1,1,1,10,20,20,13,1,0,1,confusing,2,17,7,12,8,11,13,6
563,10/11/19 8:48,R_2pXJjBzNBxPKVIG,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
553,10/11/19 8:48,R_4Ub0NmWyT1gt2nf,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
389,10/11/19 8:48,R_3oSfOexJCC6c1yG,0,2,20,0,1,0,2,0,13,20,0,1,0,2,0,8,20,0,1,0,2,0,13,20,0,1,0,2,0,19,20,0,1,0,2,0,0,20,0,1,0,2,no,2,17,7,12,8,11,13,6
500,10/11/19 8:48,R_DMETZRN3ccKse8V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,7,12,8,11,13,6
387,10/11/19 8:48,R_3isY1NeK1K1IngC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
657,10/11/19 8:49,R_2dWH9aiC6Go0Cvi,20,2,20,19,1,1,1,7,7,12,13,1,1,2,19,10,11,20,1,1,2,6,13,13,20,1,1,2,7,12,20,13,1,0,1,20,19,10,13,1,0,1,No,2,17,7,12,8,11,13,6
626,10/11/19 8:49,R_1rPJrYvr8WhDG5E,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
669,10/11/19 8:49,R_3r274uruzDfM0se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
957,10/11/19 8:49,R_UcGEgriQlKy1A9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
846,10/11/19 8:49,R_3HBVCuOs7kXVVAo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,2,17,7,12,8,11,13,6
1427,10/11/19 8:49,R_39537IkzZbMBTGx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not really,2,17,7,12,8,11,13,6
331,10/11/19 8:49,R_1Ntzr4CtnvyZK28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
842,10/11/19 8:50,R_1l3Ri6oZYV3rfpZ,0,2,20,2,1,0,3,0,7,20,0,1,0,2,16,18,20,8,1,0,3,0,13,20,0,0,0,2,19,19,20,0,0,0,2,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
514,10/11/19 8:50,R_1rBra5D0gtD7dzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
585,10/11/19 8:50,R_3IRUzNEYH4guxG5,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,0,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
449,10/11/19 8:50,R_22IXguqcCB4e19Q,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
756,10/11/19 8:50,R_3DbXkOHMQuZIxOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Did not appear so.,2,17,7,12,8,11,13,6
957,10/11/19 8:50,R_2SujzGRcirn63yQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,At first was unclear but towards the end I understood.,2,17,7,12,8,11,13,6
693,10/11/19 8:50,R_2Tz2H7gx2QIfinF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
605,10/11/19 8:50,R_2e3bu7giFTeDmva,1,2,20,0,1,0,3,1,7,20,0,1,0,3,1,8,20,0,1,0,3,1,13,20,0,1,0,3,1,19,20,0,1,0,3,1,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
